statename;Population;Total area;Land area;Water area;gdp;Population Dencity;Very useful fiture
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
New York;6052177;32131;25142;699;1458253;188,3594348;0,027802084
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Carolina;6113532;18054;17804;2501;502077;338,6247923;0,140474051
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
North Dakota;6666818;94326;92789;1537;56253;70,67847677;0,016564463
